,id,pid,ms_subclass,lot_frontage,lot_area,street,alley,lot_shape,utilities,lot_config,land_slope,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_matl,exterior_1st,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,saleprice,log_saleprice,house_age,remod_age,cond_qual,kitchen,room_score,pool_score,fireplace,tot_garage,has_pool,log_lot_area,log_total_area,new_house,tot_bath_1,tot_bath_2,tot_bath_3,tot_bath_4,tot_bath_5,tot_bath_6,tot_bath_8,ms_zoning_A (agr),ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,land_contour_Bnk,land_contour_HLS,land_contour_Low,land_contour_Lvl,neighborhood_Blmngtn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,roof_style_Flat,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,exterior_2nd_AsbShng,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,foundation_BrkTil,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,paved_drive_N,paved_drive_P,paved_drive_Y,sale_type_COD,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD ,bathtime,fire,garage_garage,bad_house,log_area,more_qual,double_cond_qual,hot_cold,bsmt_double
1660,1449,907202190,20,0.0,9216,Pave,0,IR1,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1975,1975,CompShg,HdBoard,BrkFace,176.0,3,3,3,3,Av,ALQ,294.0,Unf,0.0,782.0,1076.0,GasA,3,1,SBrkr,1076,0,0,1076,0.0,0.0,1,1,3,1,3,5,Typ,1,2,Detchd,1985.0,Unf,2.0,576.0,3,3,0,0,0,0,0,0,0,MnPrv,0,0,9,2008,143195,11.87196261669798,33,33,30,3,15,0,2,3456.0,0,9.128696382935672,8.24380842366528,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,2,10368.0,1089,75.25522413872787,15,900,3,86436.0
1661,1330,903204095,40,50.0,9100,Pave,0,Reg,AllPub,Inside,Gtl,RRAn,Feedr,1Fam,1Story,5,6,1930,1960,CompShg,VinylSd,None,0.0,3,3,3,3,No,Unf,0.0,Unf,0.0,742.0,742.0,GasA,3,1,FuseA,779,0,156,935,0.0,0.0,1,0,2,1,3,4,Typ,0,0,Detchd,1988.0,Unf,1.0,308.0,3,3,0,0,0,0,0,0,0,0,Shed,600,8,2008,79500,11.283512300642423,78,48,30,3,8,0,0,924.0,0,9.116029692504942,7.92443418488756,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,2772.0,3744,72.23937732573619,15,900,3,0.0
1662,1134,531373060,60,67.0,12774,Pave,0,Reg,AllPub,FR2,Gtl,Norm,Norm,1Fam,2Story,7,5,2003,2004,CompShg,VinylSd,BrkFace,95.0,4,3,4,3,Av,Unf,0.0,Unf,0.0,835.0,835.0,GasA,5,1,SBrkr,835,828,0,1663,0.0,0.0,2,1,3,1,4,8,Typ,0,0,Attchd,2003.0,RFn,2.0,478.0,3,3,168,68,0,0,0,0,0,0,0,0,7,2008,192500,12.167851432709975,5,4,35,4,24,0,0,2868.0,0,9.455167134121535,8.442254104751743,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,8604.0,20,79.8229235491513,28,1225,5,0.0
1663,706,902201110,50,50.0,6000,Pave,0,Reg,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,5,7,1950,1970,CompShg,Wd Sdng,None,0.0,3,5,3,3,No,BLQ,384.0,Unf,0.0,384.0,768.0,GasA,3,1,FuseA,768,560,0,1328,0.0,0.0,1,1,3,1,3,6,Typ,0,0,Detchd,1950.0,Unf,1.0,308.0,3,3,0,12,0,0,0,0,0,MnPrv,0,0,3,2009,129500,11.771436160121729,59,39,35,3,18,0,0,924.0,0,8.699514748210191,8.224699561967235,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,2772.0,2301,71.55089513893186,15,1225,3,147456.0
1664,1617,527107040,60,0.0,10364,Pave,0,IR1,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,1995,1996,CompShg,MetalSd,None,0.0,3,3,4,3,No,Unf,0.0,Unf,0.0,806.0,806.0,GasA,4,1,SBrkr,806,766,0,1572,0.0,0.0,2,1,3,1,3,7,Typ,1,3,BuiltIn,1995.0,Fin,2.0,373.0,3,3,0,40,0,0,0,0,0,0,0,0,5,2007,168000,12.031719258385396,12,11,30,3,21,0,3,2238.0,0,9.246093541682,8.371704884667631,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,3,6714.0,132,77.40556646699304,18,900,4,0.0
1665,1339,903228060,50,50.0,6000,Pave,0,Reg,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,CompShg,Wd Sdng,None,0.0,3,3,3,3,No,LwQ,264.0,Unf,0.0,475.0,739.0,GasA,5,1,SBrkr,874,468,0,1342,0.0,0.0,2,0,2,2,3,7,Typ,1,4,Detchd,1939.0,Unf,1.0,240.0,3,3,0,0,0,0,0,0,0,0,0,0,4,2008,105000,11.56171562913966,69,58,30,6,14,0,4,720.0,0,8.699514748210191,8.206037762778815,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,4,2160.0,4002,71.38854654166406,18,900,5,69696.0
1666,1664,527402150,20,0.0,10530,Pave,0,IR1,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,6,5,1971,1971,CompShg,Plywood,None,0.0,3,3,3,3,No,ALQ,282.0,LwQ,35.0,664.0,981.0,GasA,3,1,SBrkr,981,0,0,981,1.0,0.0,1,1,3,1,3,5,Typ,0,0,Detchd,1979.0,Unf,2.0,576.0,3,3,0,312,40,0,0,0,0,0,0,0,3,2007,143250,11.872346634576987,36,36,30,3,15,0,0,3456.0,0,9.261983605128021,8.165932137321585,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,10368.0,1296,75.63272957646055,18,900,3,79524.0
1667,1433,907135020,20,75.0,9525,Pave,0,Reg,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1995,2006,CompShg,VinylSd,None,0.0,3,3,4,3,No,Unf,0.0,Unf,0.0,1099.0,1099.0,GasA,5,1,SBrkr,1099,0,0,1099,0.0,0.0,1,1,3,1,4,6,Typ,0,0,Attchd,1999.0,Unf,1.0,352.0,3,3,278,0,0,0,0,0,0,0,0,0,6,2008,144000,11.877568578558138,13,2,30,4,18,0,0,1056.0,0,9.161675199994901,8.202208436436448,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,3168.0,26,75.14596961728877,15,900,5,0.0
1668,75,531380080,60,0.0,8880,Pave,0,IR1,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,1994,2002,CompShg,VinylSd,None,0.0,4,3,4,3,No,GLQ,695.0,Unf,0.0,253.0,948.0,GasA,5,1,SBrkr,1222,888,0,2110,1.0,0.0,2,1,3,1,4,8,Typ,2,2,Attchd,1994.0,RFn,2.0,463.0,3,3,0,130,0,0,0,0,0,0,0,0,5,2010,205000,12.230765258120545,16,8,35,4,24,0,4,2778.0,0,9.091556835986216,8.636042325254618,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,4,8334.0,128,78.51506963803492,28,1225,5,483025.0
1669,2255,914478100,85,82.0,8410,Pave,0,IR1,AllPub,Corner,Gtl,Norm,Norm,1Fam,SFoyer,6,6,1974,1974,CompShg,Plywood,None,0.0,3,3,4,3,Av,ALQ,924.0,Unf,0.0,46.0,970.0,GasA,3,1,SBrkr,1026,0,0,1026,1.0,0.0,1,0,2,1,3,5,Typ,1,1,Attchd,1974.0,Unf,2.0,528.0,3,3,193,0,0,0,0,0,0,0,0,0,4,2007,143000,11.870599909242044,33,33,36,3,10,0,1,3168.0,0,9.037176752966994,8.174702882469461,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,1,9504.0,1089,73.87623485186529,18,1296,3,853776.0
1670,1170,533215040,120,42.0,4385,Pave,0,IR1,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,1Story,9,5,2001,2001,CompShg,VinylSd,None,0.0,4,3,5,3,Av,GLQ,964.0,Unf,0.0,455.0,1419.0,GasA,5,1,SBrkr,1419,0,0,1419,1.0,0.0,1,1,2,1,5,5,Typ,1,3,Attchd,2001.0,Fin,2.0,588.0,3,3,155,58,0,0,0,0,0,0,0,0,9,2008,290000,12.577636201962656,7,7,45,5,10,0,3,3528.0,0,8.385944904806284,8.485702524324866,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,3,10584.0,49,71.16063384756393,36,2025,5,929296.0
1671,45,528150070,20,100.0,12919,Pave,0,IR1,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,9,5,2009,2010,CompShg,VinylSd,Stone,760.0,5,3,5,3,4,GLQ,2188.0,Unf,0.0,142.0,2330.0,GasA,5,1,SBrkr,2364,0,0,2364,1.0,0.0,2,1,2,1,5,11,Typ,2,4,Attchd,2009.0,Fin,3.0,820.0,3,3,0,67,0,0,0,0,0,0,0,0,3,2010,611657,13.323926946863102,1,0,45,5,22,0,8,7380.0,0,9.466454374960302,8.971829343530851,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0,8,22140.0,0,84.93141314046484,45,2025,5,4787344.0
1672,836,907126010,20,82.0,12464,Pave,0,IR2,AllPub,Corner,Mod,Norm,Norm,1Fam,1Story,5,5,1996,1996,CompShg,VinylSd,None,0.0,3,4,4,3,No,GLQ,732.0,Unf,0.0,308.0,1040.0,GasA,4,1,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,4,6,Typ,0,0,Detchd,2000.0,Unf,2.0,576.0,3,3,168,0,0,0,0,0,0,GdPrv,0,0,11,2009,152000,11.931635799828413,13,13,25,4,18,0,0,3456.0,0,9.430599768110529,8.215006432761575,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,10368.0,169,77.47243775982781,15,625,4,535824.0
1673,8,527145080,120,43.0,5005,Pave,0,IR1,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,1Story,8,5,1992,1992,CompShg,HdBoard,None,0.0,4,3,4,3,No,ALQ,263.0,Unf,0.0,1017.0,1280.0,GasA,5,1,SBrkr,1280,0,0,1280,0.0,0.0,2,0,2,1,4,5,Typ,0,0,Attchd,1992.0,RFn,2.0,506.0,3,3,0,82,0,0,144,0,0,0,0,0,1,2010,191500,12.162643087602838,18,18,40,4,10,0,0,3036.0,0,8.518192691749322,8.377011160816375,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,9108.0,324,71.35699524876854,32,1600,5,69169.0
1674,1704,528120150,60,76.0,9591,Pave,0,Reg,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,2004,2005,CompShg,VinylSd,BrkFace,344.0,4,3,5,3,Av,Unf,0.0,Unf,0.0,1143.0,1143.0,GasA,5,1,SBrkr,1143,1330,0,2473,0.0,0.0,2,1,4,1,4,9,Typ,1,4,BuiltIn,2004.0,RFn,3.0,852.0,3,3,192,151,0,0,0,0,0,0,0,0,10,2007,317000,12.666657052859417,3,2,40,4,36,0,4,7668.0,0,9.16858043772795,8.845201135339584,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,4,23004.0,6,81.09793809724357,32,1600,5,0.0
1675,2068,905226080,50,70.0,6960,Pave,0,Reg,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,7,8,1940,1998,CompShg,Wd Sdng,None,0.0,3,3,3,3,No,ALQ,258.0,Unf,0.0,422.0,680.0,GasA,5,1,FuseA,798,504,0,1302,0.0,0.0,1,1,2,1,4,6,Typ,2,4,Attchd,1940.0,Unf,1.0,224.0,3,3,0,0,0,0,126,0,0,MnPrv,0,0,7,2007,165250,12.015214757713933,67,9,56,4,12,0,8,672.0,0,8.847934753328465,8.162801353492073,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,8,2016.0,603,72.22393378007915,21,3136,5,66564.0
1676,1488,908102140,20,75.0,9825,Pave,0,Reg,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1966,1966,CompShg,HdBoard,None,0.0,3,3,3,3,No,Rec,609.0,Unf,0.0,483.0,1092.0,GasA,3,1,SBrkr,1092,0,0,1092,0.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,1966.0,Unf,1.0,264.0,3,3,259,0,0,0,161,0,0,MnPrv,0,0,4,2008,123000,11.719939634354555,42,42,25,3,18,0,0,792.0,0,9.192685436737461,8.17188200612782,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,2376.0,1764,75.12154070846812,15,625,3,370881.0
1677,1391,905201110,20,88.0,14175,Pave,0,Reg,AllPub,Inside,Gtl,PosA,Norm,1Fam,1Story,6,8,1956,1956,CompShg,HdBoard,None,0.0,3,3,3,4,4,GLQ,776.0,Unf,0.0,212.0,988.0,GasA,3,1,FuseA,1188,0,0,1188,1.0,0.0,1,0,1,1,3,4,Typ,1,3,Attchd,1956.0,Unf,2.0,621.0,3,3,102,89,231,0,0,0,0,0,0,0,6,2008,185000,12.128111104060462,52,52,48,3,4,0,3,3726.0,0,9.559235128595953,8.290292591224315,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,3,11178.0,2704,79.24885616437024,18,2304,3,602176.0
1678,2633,535478070,20,74.0,7400,Pave,0,Reg,AllPub,Corner,Gtl,Artery,Norm,1Fam,1Story,7,6,1962,1962,CompShg,Wd Sdng,None,0.0,3,3,3,3,No,LwQ,809.0,Unf,0.0,236.0,1045.0,GasA,4,1,SBrkr,1045,0,0,1045,1.0,0.0,1,0,3,1,3,6,Typ,0,0,Detchd,1962.0,Unf,2.0,528.0,3,3,0,0,0,0,0,0,0,0,0,0,3,2006,120000,11.695247021764184,44,44,42,3,18,0,0,3168.0,0,8.909235279192261,8.206037762778815,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,9504.0,1936,73.10952113853295,21,1764,4,654481.0
1679,1872,534176140,20,88.0,10738,Pave,0,IR1,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,6,7,1966,1966,CompShg,HdBoard,None,0.0,3,3,3,3,No,ALQ,792.0,Unf,0.0,301.0,1093.0,GasA,4,1,SBrkr,1093,0,0,1093,1.0,0.0,2,0,3,1,3,6,Typ,1,2,Attchd,1966.0,RFn,2.0,484.0,3,3,224,0,0,0,0,0,0,MnPrv,Shed,400,11,2007,158500,11.973509872299472,41,41,42,3,18,0,2,2904.0,0,9.281544130982514,8.232971790593437,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2,8712.0,1681,76.41469100352711,18,1764,4,627264.0
1680,1138,531376010,60,65.0,8366,Pave,0,IR1,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,2004,2004,CompShg,VinylSd,None,0.0,4,3,4,3,No,Unf,0.0,Unf,0.0,798.0,798.0,GasA,5,1,SBrkr,798,842,0,1640,0.0,0.0,2,1,3,1,4,6,Typ,0,0,Attchd,2004.0,RFn,2.0,520.0,3,3,138,45,0,0,0,0,0,0,0,0,12,2008,173000,12.061046873479915,4,4,30,4,18,0,0,3120.0,0,9.031931152002144,8.433376705323127,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,9360.0,16,76.16967778137716,24,900,5,0.0
1681,1899,534429030,90,70.0,9842,Pave,0,Reg,AllPub,FR2,Gtl,Norm,Norm,Duplex,1Story,4,5,1962,1962,CompShg,HdBoard,None,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,SBrkr,1224,0,0,1224,0.0,0.0,2,0,2,2,3,6,Typ,0,0,CarPort,1962.0,Unf,2.0,462.0,3,3,0,0,0,0,0,0,0,0,0,0,3,2007,101800,11.53076538309856,45,45,20,6,12,0,0,2772.0,0,9.194414221425923,7.975908360165538,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,8316.0,2025,73.33380525549593,12,400,3,0.0
1682,915,909252020,70,60.0,7200,Pave,0,Reg,AllPub,Inside,Gtl,Feedr,Norm,1Fam,2Story,7,9,1936,2007,CompShg,Wd Sdng,None,0.0,4,4,4,4,No,ALQ,350.0,BLQ,210.0,0.0,560.0,GasA,5,1,SBrkr,575,560,0,1135,1.0,0.0,1,0,3,1,4,6,Typ,0,0,Detchd,1971.0,RFn,2.0,576.0,3,3,256,0,0,0,0,0,0,MnPrv,0,0,4,2009,155000,11.951180395901384,73,2,63,4,18,0,0,3456.0,0,8.881836305004146,8.133293861222633,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,10368.0,146,72.23858469587454,28,3969,5,122500.0
1683,660,535378120,30,60.0,10230,Pave,Grvl,Reg,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1925,1950,CompShg,MetalSd,None,0.0,3,3,3,3,No,Unf,0.0,Unf,0.0,1054.0,1054.0,GasA,5,1,SBrkr,1078,0,0,1078,0.0,0.0,1,0,3,1,5,6,Typ,0,0,Detchd,1987.0,Unf,1.0,264.0,3,3,0,0,0,0,112,0,0,GdWo,0,0,12,2009,125000,11.736069016284437,84,59,35,5,18,0,0,792.0,0,9.233079858945672,8.153061946801051,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,2376.0,4956,75.27787204974517,15,1225,5,0.0
1684,2004,902427140,20,52.0,8626,Pave,0,Reg,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,4,6,1956,1956,CompShg,MetalSd,None,1.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,4,1,SBrkr,968,0,0,968,0.0,0.0,1,0,2,1,3,5,Typ,0,0,Attchd,1956.0,Unf,1.0,331.0,2,3,0,0,0,0,0,0,0,0,0,0,5,2007,104500,11.556942350387002,51,51,24,3,10,0,0,662.0,0,9.062536177207788,7.726212650507529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,1986.0,2601,70.01908165802494,12,576,4,0.0
